Date,Open,High,Low,Close,Volume,Adj Close
2009-12-09,3518.33,3546.48,3489.30,3532.63,4115410000,3532.63
2009-12-08,3539.93,3549.39,3487.77,3518.76,4748030000,3518.76
2009-12-07,3545.86,3573.61,3519.15,3540.43,4103360000,3540.43
2009-12-04,3523.65,3596.51,3500.67,3546.55,5781140000,3546.55
2009-12-03,3542.19,3577.23,3509.29,3523.52,4810030000,3523.52
2009-12-02,3526.09,3564.81,3509.06,3542.24,3941340000,3542.24
2009-12-01,3478.70,3547.85,3478.70,3526.35,4249310000,3526.35
2009-11-30,3462.96,3497.16,3437.95,3478.72,3895520000,3478.72
2009-11-27,3511.65,3511.65,3418.68,3462.87,2362910000,3462.87
2009-11-25,3496.44,3527.78,3480.83,3513.42,3036350000,3513.42
2009-11-24,3504.45,3518.48,3464.55,3496.04,3700820000,3496.04
2009-11-23,3463.75,3537.31,3463.75,3505.20,3827920000,3505.20
2009-11-20,3466.46,3484.19,3433.84,3463.76,3751230000,3463.76
2009-11-19,3510.66,3510.66,3435.47,3467.14,4178030000,3467.14
2009-11-18,3519.27,3532.32,3482.66,3510.76,4293340000,3510.76
2009-11-17,3516.15,3533.59,3482.76,3520.52,3824070000,3520.52
2009-11-16,3460.53,3536.45,3460.53,3516.40,4565850000,3516.40
2009-11-13,3438.50,3484.20,3426.65,3462.12,3792610000,3462.12
2009-11-12,3475.40,3497.04,3425.86,3438.53,4160250000,3438.53
2009-11-11,3452.76,3502.50,3444.67,3476.91,4286700000,3476.91
2009-11-10,3446.74,3473.75,3415.77,3452.67,4394770000,3452.67
2009-11-09,3383.89,3459.54,3383.89,3448.59,4460030000,3448.59
2009-11-06,3369.45,3407.44,3336.95,3384.39,4277130000,3384.39
2009-11-05,3305.43,3384.43,3305.43,3370.81,4848350000,3370.81
2009-11-04,3308.06,3369.40,3285.64,3305.01,5635510000,3305.01
2009-11-03,3264.71,3336.19,3262.81,3310.21,5487500000,3310.21
2009-11-02,3255.94,3313.40,3218.50,3265.48,6202640000,3265.48
2009-10-30,3334.88,3345.61,3236.84,3256.05,6512420000,3256.05
2009-10-29,3276.29,3352.57,3273.71,3335.07,5595040000,3335.07
2009-10-28,3321.49,3353.34,3264.83,3276.89,6600350000,3276.89
2009-10-27,3341.10,3381.15,3296.29,3321.81,5337380000,3321.81
2009-10-26,3375.42,3432.13,3323.97,3341.04,6363380000,3341.04
2009-10-23,3440.73,3450.23,3352.31,3375.48,4767460000,3375.48
2009-10-22,3414.42,3461.40,3369.00,3440.83,5192410000,3440.83
2009-10-21,3456.94,3498.37,3400.42,3414.98,5616290000,3414.98
2009-10-20,3473.91,3495.76,3421.27,3457.40,5396930000,3457.40
2009-10-19,3443.88,3495.37,3428.08,3474.06,4619240000,3474.06
2009-10-16,3456.74,3468.91,3398.36,3443.84,4894740000,3443.84
2009-10-15,3446.01,3474.80,3408.93,3456.87,5369780000,3456.87
2009-10-14,3379.76,3462.49,3379.76,3446.04,5406420000,3446.04
2009-10-13,3389.40,3404.61,3346.43,3379.32,4320480000,3379.32
2009-10-12,3374.50,3423.30,3358.80,3389.60,3710430000,3389.60
2009-10-09,3354.89,3388.66,3332.23,3374.42,3763780000,3374.42
2009-10-08,3320.84,3384.17,3319.10,3355.04,4988400000,3355.04
2009-10-07,3320.47,3341.08,3286.16,3320.37,4238220000,3320.37
2009-10-06,3288.18,3354.61,3282.31,3321.93,5029840000,3321.93
2009-10-05,3243.84,3301.62,3228.18,3287.91,4313310000,3287.91
2009-10-02,3257.11,3275.98,3205.18,3243.84,5583240000,3243.84
2009-10-01,3327.84,3341.05,3248.44,3257.44,5791450000,3257.44
2009-09-30,3345.07,3371.07,3282.59,3327.87,5998860000,3327.87
2009-09-29,3360.82,3387.50,3328.13,3345.14,4949900000,3345.14
2009-09-28,3320.53,3388.02,3316.68,3360.75,3726950000,3360.75
2009-09-25,3346.09,3368.04,3299.60,3321.47,4507090000,3321.47
2009-09-24,3369.68,3401.98,3321.01,3345.75,5505610000,3345.75
2009-09-23,3400.22,3439.72,3357.11,3369.42,5531930000,3369.42
2009-09-22,3386.31,3429.46,3371.05,3400.08,5246600000,3400.08
2009-09-21,3402.90,3415.20,3347.58,3386.26,4615280000,3386.26
2009-09-18,3394.31,3434.56,3374.67,3402.99,5607970000,3402.99
2009-09-17,3408.67,3445.26,3366.85,3394.08,6668110000,3394.08
2009-09-16,3381.07,3437.73,3352.10,3409.15,6793529600,3409.15
2009-09-15,3363.07,3405.39,3333.04,3381.02,6185620000,3381.02
2009-09-14,3341.30,3375.20,3304.15,3363.07,4979610000,3363.07
2009-09-11,3327.36,3377.39,3306.59,3341.81,4922600000,3341.81
2009-09-10,3289.18,3340.90,3268.75,3327.84,5191380000,3327.84
2009-09-09,3270.61,3315.20,3248.08,3289.27,5202550000,3289.27
2009-09-08,3256.87,3300.33,3239.09,3270.34,5235160000,3270.34
2009-09-04,3219.63,3269.22,3201.67,3257.75,4097370000,3257.75
2009-09-03,3185.09,3221.53,3173.07,3219.94,4624280000,3219.94
2009-09-02,3198.48,3219.94,3161.38,3185.02,5842730000,3185.02
2009-09-01,3248.98,3289.62,3184.66,3199.14,6862360000,3199.14
2009-08-31,3277.69,3277.69,3216.63,3248.86,5004560000,3248.86
2009-08-28,3283.20,3319.96,3248.86,3278.08,5785780000,3278.08
2009-08-27,3278.93,3304.49,3229.07,3282.82,5785880000,3282.82
2009-08-26,3292.37,3314.07,3251.21,3279.92,5080060000,3279.92
2009-08-25,3285.60,3338.03,3274.78,3293.86,5768740000,3293.86
2009-08-24,3289.09,3328.60,3262.20,3285.61,6302450000,3285.61
2009-08-21,3224.26,3303.30,3224.26,3289.05,5885550000,3289.05
2009-08-20,3199.48,3238.43,3181.19,3224.03,4893160000,3224.03
2009-08-19,3181.56,3220.48,3139.59,3200.51,4257000000,3200.51
2009-08-18,3151.55,3198.44,3144.20,3183.19,4198970000,3183.19
2009-08-17,3225.42,3225.42,3129.45,3151.72,4854970000,3151.72
2009-08-14,3257.57,3268.02,3127.88,3227.54,4940750000,3227.54
2009-08-13,3245.40,3277.18,3209.44,3257.60,5250660000,3257.60
2009-08-12,3206.97,3277.40,3189.91,3245.36,5498170000,3245.36
2009-08-11,3230.22,3244.54,3176.51,3209.35,5773160000,3209.35
2009-08-10,3244.13,3257.19,3193.79,3230.86,5406080000,3230.86
2009-08-07,3181.31,3278.56,3181.31,3244.38,6827089600,3244.38
2009-08-06,3193.77,3226.42,3152.41,3180.87,6753380000,3180.87
2009-08-05,3212.83,3238.07,3156.33,3195.04,7242120000,3195.04
2009-08-04,3211.67,3238.75,3175.02,3215.59,5713700000,3215.59
2009-08-03,3162.61,3233.65,3159.16,3212.97,5603440000,3212.97
2009-07-31,3163.72,3203.19,3131.07,3162.45,5139070000,3162.45
2009-07-30,3124.79,3209.07,3124.79,3163.84,6035180000,3163.84
2009-07-29,3135.64,3151.40,3076.06,3125.28,5178770000,3125.28
2009-07-28,3163.78,3172.36,3095.29,3136.42,5490350000,3136.42
2009-07-27,3152.63,3181.07,3113.65,3164.06,4631290000,3164.06
2009-07-24,3132.20,3174.07,3093.13,3152.91,4458300000,3152.91
2009-07-23,3055.08,3159.76,3031.57,3132.48,5761650000,3132.48
2009-07-22,3055.71,3093.65,3017.76,3055.15,4634100000,3055.15
2009-07-21,3045.03,3088.99,3009.28,3056.29,5309300000,3056.29
2009-07-20,3001.58,3057.41,2993.68,3044.66,4853150000,3044.66
2009-07-17,3003.87,3028.10,2965.60,3001.60,5141380000,3001.60
2009-07-16,2964.41,3020.15,2932.27,3003.85,4898640000,3003.85
2009-07-15,2892.75,2978.29,2892.75,2965.01,5238830000,2965.01
2009-07-14,2872.25,2910.75,2847.95,2891.96,4149030000,2891.96
2009-07-13,2821.27,2878.62,2785.51,2872.30,4499440000,2872.30
2009-07-10,2820.64,2842.03,2780.09,2821.22,3912080000,2821.22
2009-07-09,2812.92,2856.22,2791.97,2820.76,4347170000,2820.76
2009-07-08,2810.89,2848.63,2764.64,2812.83,5721780000,2812.83
2009-07-07,2879.55,2879.59,2808.86,2812.05,4673300000,2812.05
2009-07-06,2864.53,2893.26,2815.18,2879.54,4712580000,2879.54
2009-07-02,2952.97,2952.97,2855.59,2864.62,3931000000,2864.62
2009-07-01,2925.57,2996.13,2925.57,2953.32,3919400000,2953.32
2009-06-30,2949.03,2972.42,2889.04,2925.48,4627570000,2925.48
2009-06-29,2928.30,2974.80,2903.57,2949.50,4211760000,2949.50
2009-06-26,2935.71,2953.11,2893.81,2927.99,6076660000,2927.99
2009-06-25,2861.79,2950.38,2836.07,2937.37,4911240000,2937.37
2009-06-24,2848.72,2916.98,2837.29,2861.83,4636720000,2861.83
2009-06-23,2853.95,2886.51,2815.33,2848.62,5071020000,2848.62
2009-06-22,2927.56,2927.56,2836.16,2853.69,4903940000,2853.69
2009-06-19,2932.72,2976.04,2902.92,2927.78,5713390000,2927.78
2009-06-18,2903.05,2960.43,2879.86,2932.41,4684010000,2932.41
2009-06-17,2908.13,2944.50,2867.33,2903.18,5523650000,2903.18
2009-06-16,2937.92,2978.41,2894.64,2908.19,4951200000,2908.19
2009-06-15,3021.33,3021.33,2910.24,2938.01,4697880000,2938.01
2009-06-12,3018.34,3050.96,2962.34,3021.46,4528120000,3021.46
2009-06-11,2997.42,3066.69,2981.02,3018.50,5500840000,3018.50
2009-06-10,2993.14,3043.12,2945.89,2998.28,5379420000,2998.28
2009-06-09,2983.06,3027.41,2958.72,2993.23,4439950000,2993.23
2009-06-08,2988.13,3011.98,2925.11,2983.19,4483430000,2983.19
2009-06-05,2984.41,3040.62,2956.37,2989.33,5277910000,2989.33
2009-06-04,2951.50,3001.96,2927.74,2984.60,5352890000,2984.60
2009-06-03,2995.00,2999.54,2913.13,2952.57,5323770000,2952.57
2009-06-02,2995.68,3042.23,2961.90,2996.49,5987340000,2996.49
2009-06-01,2897.90,3024.14,2897.90,2996.02,6370440000,2996.02
2009-05-29,2843.63,2913.03,2823.08,2898.62,6050420000,2898.62
2009-05-28,2805.23,2867.21,2776.59,2843.58,5738980000,2843.58
2009-05-27,2868.26,2891.91,2795.95,2804.71,5698800000,2804.71
2009-05-26,2787.23,2886.81,2756.79,2869.51,5667050000,2869.51
2009-05-22,2790.31,2835.12,2763.19,2787.89,5155320000,2787.89
2009-05-21,2849.80,2849.80,2756.12,2790.07,6019840000,2790.07
2009-05-20,2868.83,2938.91,2835.90,2850.83,8205060000,2850.83
2009-05-19,2865.66,2915.93,2840.76,2869.48,6616270000,2869.48
2009-05-18,2799.84,2881.06,2796.06,2865.91,5702150000,2865.91
2009-05-15,2820.33,2858.06,2767.39,2799.84,5439720000,2799.84
2009-05-14,2804.83,2864.52,2778.71,2821.49,6134870000,2821.49
2009-05-13,2891.66,2891.66,2782.95,2805.90,7091820000,2805.90
2009-05-12,2899.69,2945.06,2841.03,2894.53,6871750400,2894.53
2009-05-11,2965.18,2965.18,2870.29,2900.46,6150600000,2900.46
2009-05-08,2918.78,3012.09,2905.91,2967.18,8163280000,2967.18
2009-05-07,2957.13,3012.52,2880.39,2918.81,9120100000,2918.81
2009-05-06,2925.19,2997.56,2894.96,2959.65,8555040000,2959.65
2009-05-05,2939.46,2976.03,2885.62,2927.26,6882860000,2927.26
2009-05-04,2839.18,2959.60,2839.18,2940.46,7038840000,2940.46
2009-05-01,2814.36,2870.56,2768.14,2839.18,5312170000,2839.18
2009-04-30,2807.21,2888.55,2780.26,2814.30,6862540000,2814.30
2009-04-29,2743.65,2841.65,2743.65,2807.58,6101620000,2807.58
2009-04-28,2740.50,2789.85,2695.14,2743.98,6328000000,2743.98
2009-04-27,2783.98,2797.94,2704.63,2741.60,5613460000,2741.60
2009-04-24,2757.88,2827.23,2731.75,2784.40,7114440000,2784.40
2009-04-23,2731.95,2780.70,2684.48,2757.40,6563100000,2757.40
2009-04-22,2742.51,2813.90,2683.01,2732.13,7327860000,2732.13
2009-04-21,2689.90,2762.07,2649.02,2740.39,7436489600,2740.39
2009-04-20,2792.15,2792.15,2673.77,2689.77,6973960000,2689.77
2009-04-17,2780.63,2831.33,2742.08,2792.57,7352009600,2792.57
2009-04-16,2740.76,2809.37,2704.13,2780.60,6598670000,2780.60
2009-04-15,2705.21,2763.64,2669.00,2740.76,6241100000,2740.76
2009-04-14,2741.04,2760.51,2671.41,2705.29,7569840000,2705.29
2009-04-13,2762.55,2775.36,2685.04,2741.22,6434890000,2741.22
2009-04-09,2678.60,2794.01,2678.60,2762.79,7600710400,2762.79
2009-04-08,2652.06,2704.62,2621.44,2678.12,5938460000,2678.12
2009-04-07,2718.90,2718.90,2624.44,2651.61,5155580000,2651.61
2009-04-06,2749.27,2754.06,2669.79,2720.10,6210000000,2720.10
2009-04-03,2729.70,2773.59,2688.67,2749.52,5855640000,2749.52
2009-04-02,2628.32,2786.51,2628.32,2729.70,7542809600,2729.70
2009-04-01,2586.57,2647.73,2532.93,2627.64,6034140000,2627.64
2009-03-31,2555.58,2628.76,2555.53,2587.24,6089100000,2587.24
2009-03-30,2643.28,2643.28,2514.38,2555.28,5912660000,2555.28
2009-03-27,2702.48,2702.48,2618.49,2644.28,5600210000,2644.28
2009-03-26,2608.61,2718.49,2599.28,2703.78,6992960000,2703.78
2009-03-25,2596.59,2673.32,2540.17,2608.51,7687180000,2608.51
2009-03-24,2642.86,2661.13,2565.13,2596.92,6767980000,2596.92
2009-03-23,2482.50,2648.80,2482.50,2643.27,7715769600,2643.27
2009-03-20,2538.97,2580.83,2462.04,2482.40,7643720000,2482.40
2009-03-19,2547.64,2605.34,2505.05,2538.86,9033870400,2538.86
2009-03-18,2505.83,2580.97,2438.85,2547.64,9098449600,2547.64
2009-03-17,2444.63,2510.71,2413.96,2505.96,6156800000,2505.96
2009-03-16,2407.41,2520.63,2407.41,2444.57,7883540000,2444.57
2009-03-13,2407.26,2420.31,2373.41,2407.16,6787089600,2407.16
2009-03-12,2323.21,2404.12,2280.85,2391.52,7326630400,2391.52
2009-03-11,2313.65,2374.51,2276.39,2313.65,7287809600,2313.65
2009-03-10,2195.29,2331.21,2195.29,2314.25,8618329600,2314.25
2009-03-09,2231.78,2270.45,2164.46,2195.30,7277320000,2195.30
2009-03-06,2237.72,2305.06,2174.09,2232.45,7331830400,2232.45
2009-03-05,2348.39,2348.39,2208.02,2238.15,7507249600,2238.15
2009-03-04,2285.60,2391.18,2283.87,2349.29,7673620000,2349.29
2009-03-03,2319.52,2372.24,2266.29,2285.85,7583230400,2285.85
2009-03-02,2433.83,2433.83,2308.41,2319.30,7868289600,2319.30
2009-02-27,2471.22,2495.88,2387.42,2434.72,8926480000,2434.72
2009-02-26,2515.05,2570.07,2456.28,2471.41,7599969600,2471.41
2009-02-25,2565.19,2582.64,2466.07,2515.46,7483640000,2515.46
2009-02-24,2472.86,2583.56,2458.83,2567.67,7234489600,2567.67
2009-02-23,2560.52,2603.54,2462.78,2472.74,6509300000,2472.74
2009-02-20,2593.44,2608.72,2502.41,2560.40,8210590400,2560.40
2009-02-19,2620.44,2675.61,2575.08,2594.54,5746940000,2594.54
2009-02-18,2639.60,2673.21,2586.47,2621.72,5740710000,2621.72
2009-02-17,2762.16,2762.16,2617.40,2640.76,5907820000,2640.76
2009-02-13,2786.27,2821.82,2743.18,2762.98,5296650000,2762.98
2009-02-12,2796.86,2799.63,2691.57,2787.05,6476460000,2787.05
2009-02-11,2797.59,2842.99,2753.06,2798.48,5926460000,2798.48
2009-02-10,2927.65,2939.08,2772.11,2800.19,6770169600,2800.19
2009-02-09,2935.43,2967.67,2876.93,2927.73,5574370000,2927.73
2009-02-06,2851.65,2966.00,2840.17,2935.88,6484100000,2935.88
2009-02-05,2814.05,2882.91,2757.55,2853.37,6624030000,2853.37
2009-02-04,2836.35,2894.96,2788.67,2814.37,6420450000,2814.37
2009-02-03,2776.50,2865.64,2751.77,2839.01,5886310000,2839.01
2009-02-02,2797.72,2817.02,2717.67,2776.47,5673270000,2776.47
2009-01-30,2861.09,2898.62,2768.08,2798.52,5350580000,2798.52
2009-01-29,2926.63,2934.99,2828.79,2858.60,5067060000,2858.60
2009-01-28,2856.28,2960.30,2856.28,2927.47,6199180000,2927.47
2009-01-27,2829.13,2896.99,2794.28,2856.59,5353260000,2856.59
2009-01-26,2805.37,2888.13,2772.76,2829.37,6039940000,2829.37
2009-01-23,2828.70,2850.87,2732.98,2805.81,5832160000,2805.81
2009-01-22,2856.94,2873.87,2757.18,2830.25,5843830000,2830.25
2009-01-21,2774.67,2886.11,2743.43,2857.44,6467830000,2857.44
2009-01-20,2895.18,2908.71,2764.46,2775.04,6375230000,2775.04
2009-01-16,2876.35,2953.16,2827.58,2895.41,6786040000,2895.41
2009-01-15,2856.40,2913.36,2769.06,2856.40,7807350400,2856.40
2009-01-14,2947.65,2947.65,2811.83,2856.88,5407880000,2856.88
2009-01-13,2975.87,3012.35,2903.28,2948.09,5567460000,2948.09
2009-01-12,3035.27,3055.11,2946.47,2976.17,4725050000,2976.17
2009-01-09,3090.56,3115.17,3008.92,3035.24,4716500000,3035.24
2009-01-08,3095.39,3119.77,3033.98,3090.56,4991550000,3090.56
2009-01-07,3188.61,3188.61,3066.82,3095.58,4704940000,3095.58
2009-01-06,3160.24,3246.14,3134.33,3190.11,5392620000,3190.11
2009-01-05,3174.23,3206.71,3106.86,3159.44,5413910000,3159.44
2009-01-02,3085.35,3192.72,3066.27,3174.63,4048270000,3174.63
2008-12-31,3029.38,3115.05,3018.47,3086.07,4172940000,3086.07
2008-12-30,2961.05,3040.65,2948.57,3029.42,3627800000,3029.42
2008-12-29,2976.02,2992.79,2910.73,2961.00,3323430000,2961.00
2008-12-26,2958.42,2998.85,2941.45,2977.36,1880050000,2977.36
2008-12-24,2939.91,2965.23,2937.14,2958.57,1546550000,2958.57
2008-12-23,2974.44,3013.85,2911.96,2937.57,4051970000,2937.57
2008-12-22,3000.65,3036.09,2917.89,2974.62,4869850000,2974.62
2008-12-19,3006.37,3085.11,2972.09,3001.64,6705310000,3001.64
2008-12-18,3059.52,3118.99,2964.50,3006.11,5675000000,3006.11
2008-12-17,3070.53,3122.62,2992.07,3060.53,5907380000,3060.53
2008-12-16,2942.99,3091.57,2935.26,3072.59,6009780000,3072.59
2008-12-15,2974.27,3015.00,2896.52,2942.80,4982390000,2942.80
2008-12-12,2960.10,3008.52,2852.37,2974.42,5959590000,2974.42
2008-12-11,3047.92,3087.73,2931.46,2961.02,5513840000,2961.02
2008-12-10,3009.97,3105.80,2976.85,3050.24,5942130000,3050.24
2008-12-09,3116.25,3116.25,2968.55,3010.53,5693110000,3010.53
2008-12-08,3017.80,3185.40,3017.80,3117.16,6553600000,3117.16
2008-12-05,2941.86,3041.62,2811.32,3018.25,6165370000,3018.25
2008-12-04,3018.22,3070.95,2884.15,2941.89,5860390000,2941.89
2008-12-03,2953.05,3040.40,2864.65,3019.71,6221880000,3019.71
2008-12-02,2866.16,2982.29,2832.65,2955.09,6170100000,2955.09
2008-12-01,3108.08,3108.08,2857.39,2865.68,6052010000,2865.68
2008-11-28,3063.14,3102.16,3053.42,3108.08,2740860000,3108.08
2008-11-26,2997.16,3097.05,2914.28,3077.93,5793260000,3077.93
2008-11-25,2964.74,3069.09,2907.60,3000.59,6952700000,3000.59
2008-11-24,2843.87,3029.41,2818.06,2965.00,7879440000,2965.00
2008-11-21,2669.05,2867.78,2607.77,2842.46,9495900000,2842.46
2008-11-20,2817.33,2895.37,2624.91,2669.51,9093740000,2669.51
2008-11-19,2984.87,3026.53,2803.82,2817.64,6548600000,2817.64
2008-11-18,2960.54,3047.45,2877.63,2985.43,6679470000,2985.43
2008-11-17,3018.61,3073.00,2915.89,2960.95,4927490000,2960.95
2008-11-14,3151.17,3187.46,2984.41,3019.09,5881030000,3019.09
2008-11-13,2954.47,3168.43,2839.21,3152.85,7849120000,3152.85
2008-11-12,3084.56,3084.56,2928.89,2955.04,5764180000,2955.04
2008-11-11,3130.56,3161.16,3001.59,3086.11,4998340000,3086.11
2008-11-10,3158.41,3250.02,3080.11,3131.02,4572000000,3131.02
2008-11-07,3068.57,3192.11,3048.37,3157.77,4931640000,3157.77
2008-11-06,3223.21,3252.24,3035.58,3069.15,6102230000,3069.15
2008-11-05,3402.70,3411.75,3205.51,3224.58,5426640000,3224.58
2008-11-04,3294.46,3452.02,3294.46,3407.33,5531290000,3407.33
2008-11-03,3286.66,3360.44,3231.76,3294.82,4492280000,3294.82
2008-10-31,3229.63,3359.40,3162.97,3286.48,6394350000,3286.48
2008-10-30,3137.68,3297.77,3128.50,3229.90,6175830000,3229.90
2008-10-29,3159.06,3298.64,3063.18,3135.95,7077800000,3135.95
2008-10-28,2887.70,3172.50,2853.19,3159.19,7096950400,3159.19
2008-10-27,2964.35,3050.20,2853.70,2885.89,5558050000,2885.89
2008-10-24,3069.90,3069.90,2843.08,2964.87,6550050000,2964.87
2008-10-23,3019.94,3157.30,2894.97,3070.27,7189900000,3070.27
2008-10-22,3190.32,3190.32,2933.16,3020.30,6147980000,3020.30
2008-10-21,3236.01,3282.44,3184.19,3193.92,5121830000,3193.92
2008-10-20,3113.55,3296.41,3091.69,3277.53,5175640000,3277.53
2008-10-17,3153.05,3278.97,3025.73,3112.99,6581780000,3112.99
2008-10-16,3019.85,3188.81,2880.47,3154.71,7984500000,3154.71
2008-10-15,3294.48,3294.48,2996.16,3020.86,6542330000,3020.86
2008-10-14,3325.88,3512.98,3191.62,3295.28,8161990400,3295.28
2008-10-13,3008.44,3363.30,3008.44,3325.67,7263369600,3325.67
2008-10-10,3040.37,3170.35,2724.60,3006.51,11456230400,3006.51
2008-10-09,3260.82,3363.46,3015.74,3042.20,8285670400,3042.20
2008-10-08,3306.64,3426.28,3155.75,3260.86,8716329600,3260.86
2008-10-07,3470.69,3559.39,3288.48,3307.85,7069209600,3307.85
2008-10-06,3580.49,3584.10,3284.12,3470.70,7956020000,3470.70
2008-10-03,3627.39,3769.47,3553.49,3581.82,6716120000,3581.82
2008-10-02,3815.57,3815.57,3584.51,3626.80,6285640000,3626.80
2008-10-01,3828.48,3883.98,3706.53,3816.58,5782130000,3816.58
2008-09-30,3710.86,3872.77,3706.12,3829.04,6065000000,3829.04
2008-09-29,3942.86,3942.86,3649.28,3707.38,7305060000,3707.38
2008-09-26,3930.03,3977.54,3831.47,3943.74,5383610000,3943.74
2008-09-25,3864.90,3995.70,3854.40,3932.89,5877640000,3932.89
2008-09-24,3888.58,3941.23,3811.13,3864.55,4820360000,3864.55
2008-09-23,3938.78,4020.33,3857.43,3888.58,5185730000,3888.58
2008-09-22,4089.46,4102.87,3915.46,3938.87,5368130000,3938.87
2008-09-19,3991.12,4183.58,3985.35,4090.20,9387169600,4090.20
2008-09-18,3844.02,4038.68,3759.60,3989.07,10082689600,3989.07
2008-09-17,4006.50,4006.50,3796.73,3843.83,9431870400,3843.83
2008-09-16,3959.86,4052.22,3839.17,4008.23,9459830400,4008.23
2008-09-15,4098.81,4105.66,3918.98,3960.61,8279510400,3960.61
2008-09-12,4094.01,4138.01,4013.15,4101.70,6273260000,4101.70
2008-09-11,4011.06,4106.95,3932.35,4094.76,6869249600,4094.76
2008-09-10,3961.07,4070.97,3935.89,4012.20,6543440000,4012.20
2008-09-09,4084.86,4123.65,3948.45,3960.53,7380630400,3960.53
2008-09-08,4000.34,4152.23,3994.52,4085.18,7351340000,4085.18
2008-09-05,4015.25,4039.72,3914.17,3999.39,5017080000,3999.39
2008-09-04,4120.87,4125.91,3987.31,4015.82,5212500000,4015.82
2008-09-03,4137.08,4182.53,4064.99,4121.77,5056980000,4121.77
2008-09-02,4163.48,4272.54,4112.82,4139.25,4783560000,4139.25
2008-08-29,4215.81,4230.28,4143.23,4162.03,3288120000,4162.03
2008-08-28,4139.88,4233.15,4137.50,4215.97,3854280000,4215.97
2008-08-27,4103.69,4165.90,4079.20,4140.18,3499610000,4140.18
2008-08-26,4091.62,4130.50,4051.32,4105.61,3587570000,4105.61
2008-08-25,4167.62,4167.62,4063.77,4092.09,3420600000,4092.09
2008-08-22,4100.11,4192.52,4099.99,4168.17,3741070000,4168.17
2008-08-21,4090.99,4128.10,4027.17,4100.34,4032590000,4100.34
2008-08-20,4083.06,4138.61,4031.42,4091.92,4555030000,4091.92
2008-08-19,4134.06,4146.46,4051.73,4084.75,4159760000,4084.75
2008-08-18,4178.20,4216.03,4105.66,4134.21,3829290000,4134.21
2008-08-15,4164.18,4222.55,4136.43,4177.69,4041820000,4177.69
2008-08-14,4137.35,4208.43,4086.62,4164.83,4064000000,4164.83
2008-08-13,4148.04,4184.52,4055.52,4138.19,4787600000,4138.19
2008-08-12,4223.54,4238.73,4111.61,4150.95,4711290000,4150.95
2008-08-11,4212.36,4294.86,4143.96,4223.83,5067310000,4223.83
2008-08-08,4096.38,4245.52,4074.00,4214.00,4966810000,4214.00
2008-08-07,4165.58,4189.40,4059.53,4096.45,5319380000,4096.45
2008-08-06,4169.17,4211.85,4099.95,4166.43,4873420000,4166.43
2008-08-05,4039.18,4188.75,4039.18,4172.00,1219310000,4172.00
2008-08-04,4070.12,4119.53,3991.84,4040.06,4562280000,4040.06
2008-08-01,4137.97,4182.05,4030.75,4069.79,4684870000,4069.79
2008-07-31,4184.18,4220.85,4106.58,4138.05,5346050000,4138.05
2008-07-30,4143.13,4242.15,4092.68,4185.65,5631330000,4185.65
2008-07-29,4035.00,4159.91,4021.36,4143.59,5414240000,4143.59
2008-07-28,4096.29,4130.94,4012.75,4034.59,4282960000,4034.59
2008-07-25,4096.59,4164.43,4051.32,4096.83,4672560000,4096.83
2008-07-24,4200.48,4230.92,4060.77,4095.83,6127980000,4095.83
